LocationID,Locality,District,Longitude,Latitude,ScientificName,Family,Genus,SpecificEpithet,TaxonRank,GrowthForm,Plant_NativenessStatus,SourceID
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Hibiscus tilliaceus L.,Malvaceae,Hibiscus,tilliaceus,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Houttuynia cordata Thunb.,Saururaceae,Houttuynia,cordata,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Humulus scandens (Lour.) Merr.,Cannabaceae,Humulus,scandens,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Hydrangea macrophylla (Thunb.) Ser.,Hydrangeaceae,Hydrangea,macrophylla,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Hydrangea macrophylla 'Tricolor',Hydrangeaceae,Hydrangea,macrophylla,Cultivar,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Hydrocotyle sibthorpioides Lam.,Araliaceae,Hydrocotyle,sibthorpioides,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Hypericum monogynum L.,Hypericaceae,Hypericum,monogynum,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ilex cornuta Lindl. & Paxton,Aquifoliaceae,Ilex,cornuta,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Imperata cylindrica (L.) Raeusch.,Poaceae,Imperata,cylindrica,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ipomoea aquatica Forssk.,Convolvulaceae,Ipomoea,aquatica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Iris japonica Thunb.,Iridaceae,Iris,japonica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ixeris debilis (Thunb. ex Thunb.) A.Gray,Compositae,Ixeris,debilis,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Jasminum mesnyi Hance,Oleaceae,Jasminum,mesnyi,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Jasminum sambac (L.) Aiton,Oleaceae,Jasminum,sambac,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Juniperus chinensis L.,Cupressaceae,Juniperus,chinensis,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Kerria japonica (L.) DC.,Rosaceae,Kerria,japonica,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Kniphofia uvaria (L.) Oken,Xanthorrhoeaceae,Kniphofia,uvaria,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Koelreuteria bipinnata Franch.,Sapindaceae,Koelreuteria,bipinnata,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Lagerstroemia indica L.,Lythraceae,Lagerstroemia,indica,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Lantana camara L.,Verbenaceae,Lantana,camara,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Laurus nobilis L.,Lauraceae,Laurus,nobilis,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Lepidium didymum L.,Brassicaceae,Lepidium,didymum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Leucanthemum vulgare (Vaill.) Lam.,Compositae,Leucanthemum,vulgare,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ligustrum lucidum W.T.Aiton,Oleaceae,Ligustrum,lucidum,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ligustrum vicaryi Rehder,Oleaceae,Ligustrum,vicaryi,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Lilium longiflorum Thunb.,Liliaceae,Lilium,longiflorum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Liquidambar formosana Hance,Altingiaceae,Liquidambar,formosana,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Liriope spicata Lour.,Asparagaceae,Liriope,spicata,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Loropetalum chinense var. rubrum Yieh,Hamamelidaceae,Loropetalum,chinense,Varietas,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Lycium chinense Mill.,Solanaceae,Lycium,chinense,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Magnolia denudata Desr.,Magnoliaceae,Magnolia,denudata,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Magnolia figo (Lour.) DC.,Magnoliaceae,Magnolia,figo,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Magnolia grandiflora L.,Magnoliaceae,Magnolia,grandiflora,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Mahonia fortunei (Lindl.) Fedde,Berberidaceae,Mahonia,fortunei,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Malus halliana Koehne,Rosaceae,Malus,halliana,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Matricaria chamomilla L.,Compositae,Matricaria,chamomilla,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Matthiola incana (L.) R.Br.,Brassicaceae,Matthiola,incana,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Mazus pumilus (Burm.f.) Steenis,Phrymaceae,Mazus,pumilus,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Melia azedarach L.,Meliaceae,Melia,azedarach,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Melilotus suaveolens Ledeb.,Leguminosae,Melilotus,suaveolens,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Mentha arvensis L.,Lamiaceae,Mentha,arvensis,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Mentha spicata L.,Lamiaceae,Mentha,spicata,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Mirabilis jalapa L.,Nyctaginaceae,Mirabilis,jalapa,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Musa basjoo Siebold & Zucc. ex Iinuma,Musaceae,Musa,basjoo,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Nandina domestica Thunb.,Berberidaceae,Nandina,domestica,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Narcissus tazetta subsp. chinensis (M.Roem.) Masam. & Yanagih.,Amaryllidaceae,Narcissus,tazetta,Subspecies,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Nelumbo nucifera Gaertn.,Nelumbonaceae,Nelumbo,nucifera,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Nerium oleander L.,Apocynaceae,Nerium,oleander,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Nerium oleander 'Paihua',Apocynaceae,Nerium,oleander,Cultivar,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Nicotiana alata Link & Otto,Solanaceae,Nicotiana,alata,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Nymphaea tetragona Georgi,Nymphaeaceae,Nymphaea,tetragona,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ocimum basilicum L.,Lamiaceae,Ocimum,basilicum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Olea europaea L.,Oleaceae,Olea,europaea,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ophioglossum thermale Kom.,Ophioglossaceae,Ophioglossum,thermale,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ophioglossum vulgatum L.,Ophioglossaceae,Ophioglossum,vulgatum,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ophiopogon japonicus (Thunb.) Ker Gawl.,Asparagaceae,Ophiopogon,japonicus,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Orychophragmus violaceus (L.) O.E. Schulz,Brassicaceae,Orychophragmus,violaceus,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Oryza rufipogon Griff.,Poaceae,Oryza,rufipogon,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Osmanthus fragrans Lour.,Oleaceae,Osmanthus,fragrans,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Oxalis corniculata L.,Oxalidaceae,Oxalis,corniculata,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Oxalis debilis var. corymbosa (DC.) Lourteig,Oxalidaceae,Oxalis,debilis,Varietas,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Papaver rhoeas L.,Papaveraceae,Papaver,rhoeas,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Paspalum distichum L.,Poaceae,Paspalum,distichum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Paulownia fortunei (Seem.) Hemsl.,Paulowniaceae,Paulownia,fortunei,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pentas lanceolata (Forssk.) Deflers,Rubiaceae,Pentas,lanceolata,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Peperomia pellucida (L.) Kunth,Piperaceae,Peperomia,pellucida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Persicaria longiseta (Bruijn) Kitag.,Polygonaceae,Persicaria,longiseta,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Persicaria orientalis (L.) Spach,Polygonaceae,Persicaria,orientalis,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Petunia hybrida Vilm.,Solanaceae,Petunia,hybrida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Phoenix canariensis Chabaud,Arecaceae,Phoenix,canariensis,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Phyllostachys sulphurea (Carrière) Rivière & C.Rivière,Poaceae,Phyllostachys,sulphurea,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Phytolacca americana L.,Phytolaccaceae,Phytolacca,americana,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pinellia ternata (Thunb.) Makino,Araceae,Pinellia,ternata,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pinus parviflora Siebold & Zucc.,Pinaceae,Pinus,parviflora,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pinus thunbergii Parl.,Pinaceae,Pinus,thunbergii,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pisum sativum L.,Leguminosae,Pisum,sativum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pittosporum tobira (Thunb.) W.T.Aiton,Pittosporaceae,Pittosporum,tobira,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Plantago asiatica L.,Plantaginaceae,Plantago,asiatica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Platanus acerifolia (Aiton) Willd.,Platanaceae,Platanus,acerifolia,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Platycladus orientalis (L.) Franco,Cupressaceae,Platycladus,orientalis,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Plectranthus scutellarioides (L.) R.Br.,Lamiaceae,Plectranthus,scutellarioides,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Poa annua L.,Poaceae,Poa,annua,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Podocarpus macrophyllus (Thunb.) Sweet,Podocarpaceae,Podocarpus,macrophyllus,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Polygonum aviculare L.,Polygonaceae,Polygonum,aviculare,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Polypogon fugax Nees ex Steud.,Poaceae,Polypogon,fugax,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Portulaca grandiflora Hook.,Portulacaceae,Portulaca,grandiflora,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Potentilla supina L.,Rosaceae,Potentilla,supina,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Primula malacoides Franch.,Primulaceae,Primula,malacoides,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunella vulgaris L.,Lamiaceae,Prunella,vulgaris,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunus blireiana 'Meiren',Rosaceae,Prunus,blireiana,Cultivar,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunus cerasifera Ehrh.,Rosaceae,Prunus,cerasifera,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunus mume (Siebold) Siebold & Zucc.,Rosaceae,Prunus,mume,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunus persica (L.) Batsch,Rosaceae,Prunus,persica,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunus persica f. duplex Rehder.,Rosaceae,Prunus,persica,Forma,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Prunus yedoensis Matsum.,Rosaceae,Prunus,yedoensis,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pterocarya stenoptera C. DC.,Juglandaceae,Pterocarya,stenoptera,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Punica granatum L.,Lythraceae,Punica,granatum,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pyracantha angustifolia (Franch.) C.K.Schneid.,Rosaceae,Pyracantha,angustifolia,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Pyrus calleryana Decne.,Rosaceae,Pyrus,calleryana,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Quercus acutissima Carruth.,Fagaceae,Quercus,acutissima,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ranunculus japonicus Thunb.,Ranunculaceae,Ranunculus,japonicus,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ranunculus sceleratus L.,Ranunculaceae,Ranunculus,sceleratus,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Raphanus raphanistrum subsp. sativus (L.) Domin,Brassicaceae,Raphanus,raphanistrum,Subspecies,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Reineckea carnea (Andrews) Kunth,Asparagaceae,Reineckea,carnea,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Reynoutria multiflora (Thunb.) Moldenke,Polygonaceae,Reynoutria,multiflora,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Rhododendron obtusum Hort. ex Wats.,Ericaceae,Rhododendron,obtusum,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Rhododendron pulchrum Sweet,Ericaceae,Rhododendron,pulchrum,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Rhus chinensis Mill.,Anacardiaceae,Rhus,chinensis,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Rorippa indica (L.) Hiern,Brassicaceae,Rorippa,indica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Rosa chinensis Jacq.,Rosaceae,Rosa,chinensis,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Rubus corchorifolius L.f.,Rosaceae,Rubus,corchorifolius,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Sagina japonica (Sw.) Ohwi,Caryophyllaceae,Sagina,japonica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Salix babylonica L.,Salicaceae,Salix,babylonica,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Salvia farinacea Benth.,Lamiaceae,Salvia,farinacea,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Salvia officinalis L.,Lamiaceae,Salvia,officinalis,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Salvia splendens Sellow ex Schult.,Lamiaceae,Salvia,splendens,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Sambucus javanica Blume,Adoxaceae,Sambucus,javanica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Sapium sebiferum (L.) Roxb.,Euphorbiaceae,Sapium,sebiferum,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Saxifraga stolonifera Curtis,Saxifragaceae,Saxifraga,stolonifera,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Sedum bulbiferum Makino,Crassulaceae,Sedum,bulbiferum,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Semiaquilegia adoxoides (DC.) Makino,Ranunculaceae,Semiaquilegia,adoxoides,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Shibataea chinensis Nakai,Poaceae,Shibataea,chinensis,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Smilax china L.,Smilacaceae,Smilax,china,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Solanum americanum Mill.,Solanaceae,Solanum,americanum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Solanum tuberosum L.,Solanaceae,Solanum,tuberosum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Spiraea japonica L.f.,Rosaceae,Spiraea,japonica,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Spiranthes sinensis (Pers.) Ames,Orchidaceae,Spiranthes,sinensis,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Styphnolobium japonicum f. pendula,Leguminosae,Styphnolobium,japonicum,Forma,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Tagetes erecta L.,Compositae,Tagetes,erecta,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Tamarix chinensis Lour.,Tamaricaceae,Tamarix,chinensis,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Taraxacum mongolicum Hand.-Mazz.,Compositae,Taraxacum,mongolicum,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Taxus wallichiana var. chinensis (Pilg.) Florin,Taxaceae,Taxus,wallichiana,Varietas,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Tecoma capensis (Thunb.) Lindl.,Bignoniaceae,Tecoma,capensis,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Thalictrum fortunei S. Moore,Ranunculaceae,Thalictrum,fortunei,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Torenia fournieri Linden ex E. Fourn.,Linderniaceae,Torenia,fournieri,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Trachycarpus fortunei (Hook.) H.Wendl.,Arecaceae,Trachycarpus,fortunei,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Tradescantia pallida (Rose) D.R.Hunt,Commelinaceae,Tradescantia,pallida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Trifolium repens L.,Leguminosae,Trifolium,repens,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Trigonotis peduncularis (Trevir.) Steven ex Palib.,Boraginaceae,Trigonotis,peduncularis,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Triticum aestivum L.,Poaceae,Triticum,aestivum,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Tulbaghia violacea Harv.,Amaryllidaceae,Tulbaghia,violacea,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ulmus parvifolia Jacq.,Ulmaceae,Ulmus,parvifolia,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ulmus pumila L.,Ulmaceae,Ulmus,pumila,Species,Tree,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Verbena bonariensis L.,Verbenaceae,Verbena,bonariensis,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Verbena hybrida Groenl. & Rumpler,Verbenaceae,Verbena,hybrida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Veronica arvensis L.,Plantaginaceae,Veronica,arvensis,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Veronica persica Poir.,Plantaginaceae,Veronica,persica,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Veronica polita Fr.,Plantaginaceae,Veronica,polita,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Veronica spicata L.,Plantaginaceae,Veronica,spicata,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Viburnum odoratissimum var. awabuki (K. Koch) Zabel ex Rümpler,Adoxaceae,Viburnum,odoratissimum,Varietas,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Viburnum plicatum Thunb.,Adoxaceae,Viburnum,plicatum,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Vicia sativa L.,Leguminosae,Vicia,sativa,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Vigna unguiculata (L.) Walp.,Leguminosae,Vigna,unguiculata,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Vinca major L.,Apocynaceae,Vinca,major,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Viola tricolor L.,Violaceae,Viola,tricolor,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Weigela florida (Bunge) A. DC.,Caprifoliaceae,Weigela,florida,Species,Shrub,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Youngia japonica (L.) DC.,Compositae,Youngia,japonica,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Youngia pseudosenecio (Vaniot) C.Shih,Compositae,Youngia,pseudosenecio,Species,Herb,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Yucca gloriosa L.,Asparagaceae,Yucca,gloriosa,Species,Shrub,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Zantedeschia aethiopica (L.) Spreng.,Araceae,Zantedeschia,aethiopica,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Zephyranthes candida (Lindl.) Herb.,Amaryllidaceae,Zephyranthes,candida,Species,Herb,Nonnative,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Ziziphus jujuba Mill.,Rhamnaceae,Ziziphus,jujuba,Species,Tree,Native,115
42,"Fudan University, Handan Campus",Yangpu District,121.503800,31.298500,Zoysia japonica Steud.,Poaceae,Zoysia,japonica,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Abelia grandiflora (Ravelli ex André) Rehder,Caprifoliaceae,Abelia,grandiflora,Species,Shrub,Nonnative,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Abutilon theophrasti Medik.,Malvaceae,Abutilon,theophrasti,Species,Herb,Nonnative,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Acalypha australis L.,Euphorbiaceae,Acalypha,australis,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Acalypha brachystachya Hornem.,Euphorbiaceae,Acalypha,brachystachya,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Acorus calamus var. angustatus Besser,Acoraceae,Acorus,calamus,Varietas,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Actinostemma tenerum Griff.,Cucurbitaceae,Actinostemma,tenerum,Species,Herb,Native,115
43,"Fudan University, Jiangwan Campus",Yangpu District,121.511500,31.338800,Ajuga lupulina Maxim.,Lamiaceae,Ajuga,lupulina,Species,Herb,Nonnative,115
